name_urn,name,language_urn,language,gender,name_type
Q43511015,Wakimura,Q5287,Japanese,NA,surname
Q43511026,Utena,Q5287,Japanese,NA,surname
Q43511034,Usuda,Q5287,Japanese,NA,surname
Q43511108,Funamura,Q5287,Japanese,NA,surname
Q43511119,Funada,Q5287,Japanese,NA,surname
Q43511131,Ashizu,Q5287,Japanese,NA,surname
Q43511149,Hanaoka,Q5287,Japanese,NA,surname
Q43511159,Hanagata,Q5287,Japanese,NA,surname
Q43511170,Serikawa,Q5287,Japanese,NA,surname
Q43511211,Wakayama,Q5287,Japanese,NA,surname
Q43511219,Hanayagi,Q5287,Japanese,NA,surname
Q43511226,Hanamori,Q5287,Japanese,NA,surname
Q43511234,Hanato,Q5287,Japanese,NA,surname
Q43511263,Wakashima,Q5287,Japanese,NA,surname
Q43511284,Tomabechi,Q5287,Japanese,NA,surname
Q43511294,Mogushi,Q5287,Japanese,NA,surname
Q43511306,Mozai,Q5287,Japanese,NA,surname
Q43511314,Shigemori,Q5287,Japanese,NA,surname
Q43511334,Chamoto,Q5287,Japanese,NA,surname
Q43511345,Chachin,Q5287,Japanese,NA,surname
Q43511367,Kusakawa,Q5287,Japanese,NA,surname
Q43511389,Kusakai,Q5287,Japanese,NA,surname
Q43511400,Arakane,Q5287,Japanese,NA,surname
Q43511412,Harako,Q5287,Japanese,NA,surname
Q43511421,Akeda,Q5287,Japanese,NA,surname
Q45423471,Üleoja,Q9072,Estonian,NA,surname
Q45423478,Mändvere,Q9072,Estonian,NA,surname
Q45423484,Niinemaa,Q9072,Estonian,NA,surname
Q45423489,Nurmet,Q9072,Estonian,NA,surname
Q45423495,Nurmiste,Q9072,Estonian,NA,surname
Q45423504,Nõmmisto,Q9072,Estonian,NA,surname
Q45423511,Ojandi,Q9072,Estonian,NA,surname
Q45423518,Ojaveski,Q9072,Estonian,NA,surname
Q45423523,Olving,Q9072,Estonian,NA,surname
Q45423531,Orglaan,Q9072,Estonian,NA,surname
Q45423536,Paalandi,Q9072,Estonian,NA,surname
Q45423543,Paalna,Q9072,Estonian,NA,surname
Q45423550,Paim,Q9072,Estonian,NA,surname
Q45423557,Pajusoo,Q9072,Estonian,NA,surname
Q45423563,Paldre,Q9072,Estonian,NA,surname
Q45423571,Parvet,Q9072,Estonian,NA,surname
Q45423579,Parving,Q9072,Estonian,NA,surname
Q45423587,Pedari,Q9072,Estonian,NA,surname
Q45423592,Pikre,Q9072,Estonian,NA,surname
Q45423601,Oidermaa,Q9072,Estonian,NA,surname
Q45423606,Priimets,Q9072,Estonian,NA,surname
Q45423613,Purve,Q9072,Estonian,NA,surname
Q45423621,Põldmets,Q9072,Estonian,NA,surname
Q45423627,Rahenurm,Q9072,Estonian,NA,surname
Q45423636,Raidjõe,Q9072,Estonian,NA,surname
Q45423642,Raidlo,Q9072,Estonian,NA,surname
Q45423648,Raidna,Q9072,Estonian,NA,surname
Q45423651,Raitmäe,Q9072,Estonian,NA,surname
Q45423654,Rajand,Q9072,Estonian,NA,surname
Q45423659,Rajandi,Q9072,Estonian,NA,surname
Q45423663,Randmets,Q9072,Estonian,NA,surname
Q45423671,Randmäe,Q9072,Estonian,NA,surname
Q45423678,Randsalu,Q9072,Estonian,NA,surname
Q45423684,Randur,Q9072,Estonian,NA,surname
Q45423689,Randvee,Q9072,Estonian,NA,surname
Q45423696,Rannus,Q9072,Estonian,NA,surname
Q45423702,Raudar,Q9072,Estonian,NA,surname
Q45423706,Raudava,Q9072,Estonian,NA,surname
Q45423715,Raudma,Q9072,Estonian,NA,surname
Q45423725,Raudmäe,Q9072,Estonian,NA,surname
Q45423731,Reintalu,Q9072,Estonian,NA,surname
Q45423738,Riisna,Q9072,Estonian,NA,surname
Q45423742,Ristmets,Q9072,Estonian,NA,surname
Q45423748,Roomeri,Q9072,Estonian,NA,surname
Q45423754,Roopärg,Q9072,Estonian,NA,surname
Q45423759,Roorand,Q9072,Estonian,NA,surname
Q45423768,Rootalu,Q9072,Estonian,NA,surname
Q45423775,Roovet,Q9072,Estonian,NA,surname
Q45423781,Rooväli,Q9072,Estonian,NA,surname
Q45423786,Rumma,Q9072,Estonian,NA,surname
Q45423795,Rünk,Q9072,Estonian,NA,surname
Q45423799,Saadre,Q9072,Estonian,NA,surname
Q45423807,Saadve,Q9072,Estonian,NA,surname
Q45423813,Saarem,Q9072,Estonian,NA,surname
Q45423817,Saarend,Q9072,Estonian,NA,surname
Q45423824,Saarendi,Q9072,Estonian,NA,surname
Q45423831,Saareste,Q9072,Estonian,NA,surname
Q45423835,Saaret,Q9072,Estonian,NA,surname
Q45423840,Saarse,Q9072,Estonian,NA,surname
Q45423847,Salasoo,Q9072,Estonian,NA,surname
Q45423855,Salavee,Q9072,Estonian,NA,surname
Q45423861,Salulaid,Q9072,Estonian,NA,surname
Q45423868,Saluoja,Q9072,Estonian,NA,surname
Q45423874,Salurand,Q9072,Estonian,NA,surname
Q45423881,Salveste,Q9072,Estonian,NA,surname
Q45423888,Selmet,Q9072,Estonian,NA,surname
Q45423892,Sihvre,Q9072,Estonian,NA,surname
Q45423897,Siimre,Q9072,Estonian,NA,surname
Q45423901,Leendi,Q9072,Estonian,NA,surname
Q45423905,Kiudmaa,Q9072,Estonian,NA,surname
Q45423912,Siimuste,Q9072,Estonian,NA,surname
Q45423918,Sildvere,Q9072,Estonian,NA,surname
Q45427138,Kanep,Q9072,Estonian,NA,surname
Q45427222,Kapre,Q9072,Estonian,NA,surname
Q45427387,Kivik,Q9072,Estonian,NA,surname
Q45427475,Kiviste,Q9072,Estonian,NA,surname
Q45427730,Kurba,Q9072,Estonian,NA,surname
Q45427814,Lehola,Q9072,Estonian,NA,surname
Q45427904,Laid,Q9072,Estonian,NA,surname
Q45427992,Laido,Q9072,Estonian,NA,surname
Q45428081,Laja,Q9072,Estonian,NA,surname
Q45428170,Lembit,Q9072,Estonian,NA,surname
Q45428253,Tasuja,Q9072,Estonian,NA,surname
Q45428340,Raudrohi,Q9072,Estonian,NA,surname
Q45428427,Võhandu,Q9072,Estonian,NA,surname
Q45428513,Leppoja,Q9072,Estonian,NA,surname
Q45428587,Looring,Q9072,Estonian,NA,surname
Q45428662,Loosalu,Q9072,Estonian,NA,surname
Q45428733,Lehtmets,Q9072,Estonian,NA,surname
Q45428778,Liivoja,Q9072,Estonian,NA,surname
Q45428784,Linari,Q9072,Estonian,NA,surname
Q45428789,Linnus,Q9072,Estonian,NA,surname
Q45428798,Linnuse,Q9072,Estonian,NA,surname
Q45440995,Hallimäe,Q9072,Estonian,NA,surname
Q45441106,Merend,Q9072,Estonian,NA,surname
Q45441331,Merik,Q9072,Estonian,NA,surname
Q45441445,Murdmaa,Q9072,Estonian,NA,surname
Q45441553,Mändmets,Q9072,Estonian,NA,surname
Q42748160,Tsereteli,Q8108,Georgian,NA,surname
Q42748217,Lortkipanidze,Q8108,Georgian,NA,surname
Q42748269,Kyriakos,Q36510,Modern Greek,NA,surname
Q42748401,Arosenius,Q9027,Swedish,NA,surname
Q42748920,Beronius,Q9027,Swedish,NA,surname
